duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,duration_minutes_log,tags_count_log
51,-1.5862024403281485,1.583010347130101,43.0,1,0,Música,Português,Não,637706,51.0,276,26,3292.0,20410,3934.0,880,Sim,Madrugada,Sábado,0.9247659208935008,0.9187308371229655
49,-0.514630215203456,-0.5566257933111364,14.0,1,4,Culinária,Inglês,Sim,803409,60.0,390,6,4259.0,45279,1892.0,200,Não,Madrugada,Sexta,0.8711775913878507,-0.3051916062107305
57,-1.6627433135513408,0.822250830528772,43.0,1,0,Educação,Espanhol,Não,968775,80.0,453,8,1934.0,38276,1356.0,39,Não,Manhã,Seg-Qui,1.0739678901879848,0.9187308371229655
5,1.169268995706775,-0.7907056445730837,8.0,0,4,Educação,Português,Não,468177,37.0,183,21,6615.0,46300,3659.0,919,Não,Tarde,Seg-Qui,-2.025796274759177,-0.8861673854562443
54,0.4038602634748519,-0.3664359141608042,26.0,0,4,Vlogs,Inglês,Não,298332,8.0,426,18,6300.0,14102,3507.0,233,Não,Manhã,Sexta,1.0014024881314636,0.3633140438270346
18,0.3273193902516595,-1.233262863365203,26.0,0,2,Música,Inglês,Não,286746,30.0,191,7,7216.0,24644,1233.0,996,Sim,Tarde,Domingo,-0.4508588392367588,0.3633140438270346
34,-1.3948502572701678,1.1111931469302383,36.0,1,0,Educação,Inglês,Sim,40931,16.0,336,3,5531.0,21444,3063.0,859,Não,Noite,Sábado,0.3838428928192983,0.7216642284704005
12,-1.4331206938817638,-1.174742900549716,32.0,1,0,Culinária,Português,Não,690018,18.0,248,20,6055.0,35583,1555.0,121,Não,Tarde,Sábado,-0.9693658539465466,0.5915422458666215
12,0.7482941929792173,-0.626118249154527,6.0,0,0,Tecnologia,Português,Sim,707693,16.0,54,21,7311.0,39787,4762.0,957,Não,Noite,Domingo,-0.9693658539465466,-1.171994072711515
32,-0.055384975864302,1.5610653610742933,6.0,0,0,Tecnologia,Português,Não,764843,11.0,367,3,8355.0,46941,1858.0,38,Não,Noite,Sexta,0.3034475136944201,-1.171994072711515
60,0.1742376438052749,1.2648080493208913,3.0,0,0,Educação,Português,Não,773912,37.0,315,2,4983.0,28477,3385.0,403,Não,Tarde,Sábado,1.142872940201921,-1.8084602234831797
14,0.9779168126487944,-0.574913281690976,43.0,1,1,Culinária,Português,Não,332743,36.0,76,12,2994.0,28738,2400.0,659,Não,Manhã,Sexta,-0.7738432704692159,0.9187308371229655
15,-1.2800389474353793,-0.9991830121032556,17.0,1,0,Música,Português,Não,46973,35.0,152,19,950.0,3397,3718.0,42,Não,Manhã,Domingo,-0.6856625297720478,-0.097832375186433
33,1.0927281224835828,-0.5200508165514571,13.0,0,4,Gaming,Português,Não,243846,13.0,157,16,8419.0,34894,1441.0,345,Não,Noite,Sexta,0.3442364310130055,-0.3836590624417034
45,0.5569420099212365,0.8990582817240985,19.0,1,0,Vlogs,Português,Não,241309,64.0,452,1,7661.0,9834,2956.0,948,Não,Noite,Seg-Qui,0.7572510261804744,0.0219969850456136
59,-1.47139113049336,0.2772836768095509,15.0,0,1,Culinária,Inglês,Não,971384,114.0,117,15,2536.0,13226,4567.0,752,Não,Manhã,Domingo,1.120288504370831,-0.2317902029435559
17,1.7050551082691214,-0.5639407886630723,35.0,1,1,Educação,Português,Sim,587565,91.0,346,3,302.0,18983,3655.0,42,Não,Tarde,Domingo,-0.5247323574862356,0.6905026350833788
11,-0.4763597785918598,1.583010347130101,32.0,1,4,Culinária,Português,Não,941722,30.0,421,20,5582.0,33089,774.0,292,Não,Manhã,Sábado,-1.0787303873391532,0.5915422458666215
51,-1.0886867643773983,-0.1799035326864399,3.0,0,4,Vlogs,Português,Não,751366,22.0,114,2,1042.0,38773,2897.0,946,Sim,Tarde,Sexta,0.9247659208935008,-1.8084602234831797
37,-0.6677119616498406,0.9904957236232969,11.0,0,0,Vlogs,Português,Não,48296,88.0,299,7,3546.0,1150,4206.0,20,Não,Noite,Sábado,0.4962070481832649,-0.5589787941999002
38,-0.7059823982614368,-0.0336036256477228,33.0,1,0,Fitness,Português,Não,264191,120.0,338,30,6162.0,948,1083.0,60,Não,Tarde,Domingo,0.5316980633263948,0.6254948271815692
35,1.5519733618227367,-1.021127998159063,16.0,1,4,Música,Inglês,Não,497088,49.0,84,4,7050.0,3623,4381.0,399,Sim,Madrugada,Domingo,0.4223335299337882,-0.1628401830882425
14,-1.47139113049336,-1.37956277040392,15.0,1,0,Música,Português,Sim,309645,56.0,176,24,9556.0,40482,2934.0,218,Sim,Noite,Domingo,-0.7738432704692159,-0.2317902029435559
3,0.1742376438052749,-1.4600277192752142,35.0,1,0,Vlogs,Português,Não,993527,114.0,22,11,650.0,3472,2142.0,684,Não,Madrugada,Domingo,-2.579794304612095,0.6905026350833788
31,1.6667846716575252,-1.423452742515535,7.0,1,1,Educação,Português,Não,841511,120.0,140,27,1153.0,27281,403.0,803,Não,Tarde,Domingo,0.2614033576479759,-1.0201252132133678
54,-0.7059823982614368,-0.2420809931778946,7.0,0,1,Tecnologia,Espanhol,Sim,967743,52.0,391,25,1852.0,39553,4680.0,818,Não,Tarde,Sexta,1.0014024881314636,-1.0201252132133678
57,1.7433255448807174,1.027070700382976,41.0,1,0,Fitness,Português,Sim,105,7.0,328,18,7881.0,45276,2725.0,448,Sim,Madrugada,Seg-Qui,1.0739678901879848,0.865822366841576
43,-0.0936554124758982,-0.8126506306288913,47.0,0,0,Música,Português,Sim,181510,78.0,253,21,3079.0,16549,4032.0,494,Não,Manhã,Seg-Qui,0.6965153712615255,1.0176912263397235
19,1.0927281224835828,-1.5880401379340918,17.0,1,0,Gaming,Espanhol,Não,267809,16.0,89,16,3911.0,31430,226.0,97,Não,Tarde,Domingo,-0.3807754129021105,-0.097832375186433
30,-0.7059823982614368,0.7527583746853814,25.0,0,1,Vlogs,Português,Não,957889,61.0,67,13,2785.0,27541,1696.0,442,Sim,Noite,Domingo,0.2180242456974106,0.3203909494505861
60,-0.8590641447078214,0.7344708863055418,20.0,1,0,Culinária,Português,Não,58226,33.0,147,29,906.0,10447,2080.0,817,Não,Madrugada,Sexta,1.142872940201921,0.0774873565717642
40,-1.3183093840469753,0.1419562627987376,44.0,1,4,Fitness,Português,Sim,432895,35.0,195,12,8948.0,39213,432.0,80,Não,Noite,Sábado,0.60002866420041,0.9442898230725484
18,-0.9356050179310138,-1.639245105397643,50.0,1,1,Música,Espanhol,Sim,124553,17.0,318,13,2719.0,22865,4826.0,842,Não,Tarde,Domingo,-0.4508588392367588,1.0866412461950363
25,-1.241768510823783,-0.2128210117701512,29.0,0,4,Vlogs,Inglês,Não,515018,28.0,470,13,4254.0,42589,234.0,493,Não,Madrugada,Domingo,-0.0222999665265228,0.4831434040590813
60,-1.6244728769397447,-0.172588537334504,32.0,1,4,Culinária,Português,Não,258612,86.0,488,4,5901.0,37723,3914.0,531,Não,Manhã,Seg-Qui,1.142872940201921,0.5915422458666215
15,0.5952124465328327,0.9392907561597458,24.0,1,1,Vlogs,Português,Não,893459,57.0,304,25,7119.0,45056,3577.0,512,Não,Madrugada,Sexta,-0.6856625297720478,0.2757841730347833
41,-0.6294415250382445,1.323328012136378,24.0,1,4,Tecnologia,Inglês,Sim,709930,41.0,348,17,1798.0,25309,1063.0,811,Não,Manhã,Sábado,0.6329538058022793,0.2757841730347833
60,0.7482941929792173,-1.4453977285713426,39.0,1,0,Educação,Inglês,Não,323640,113.0,130,28,5813.0,49200,2891.0,921,Não,Noite,Domingo,1.142872940201921,0.8103319953154255
16,-1.6627433135513408,0.7417858816574777,41.0,1,2,Fitness,Português,Sim,864484,20.0,103,8,113.0,32666,2359.0,440,Sim,Noite,Seg-Qui,-0.6028294564070182,0.865822366841576
28,1.6667846716575252,-1.0979354493543896,41.0,1,0,Tecnologia,Português,Não,849028,18.0,459,19,6577.0,16183,4890.0,87,Não,Manhã,Sexta,0.1269020027679615,0.865822366841576
51,0.8631055028140058,-1.035757988862935,7.0,1,0,Culinária,Português,Não,599712,107.0,274,9,4406.0,12534,1014.0,299,Não,Noite,Seg-Qui,0.9247659208935008,-1.0201252132133678
10,-0.055384975864302,0.8515108119365155,14.0,1,0,Tecnologia,Inglês,Não,308303,64.0,454,1,4130.0,6813,2085.0,65,Não,Madrugada,Sexta,-1.1976164035785213,-0.3051916062107305
29,0.3273193902516595,0.8551683096124834,26.0,1,4,Música,Inglês,Não,899786,66.0,252,23,3321.0,15,2917.0,972,Não,Manhã,Domingo,0.1732226169508078,0.3633140438270346
4,1.628514235045929,0.9941532212992646,49.0,1,0,Música,Português,Não,321233,41.0,494,10,7792.0,48435,2423.0,618,Não,Manhã,Seg-Qui,-2.2749071877421576,1.064119183304595
39,1.628514235045929,-1.3868777657558558,36.0,1,0,Educação,Português,Sim,318962,65.0,484,4,2734.0,21984,117.0,477,Não,Noite,Sábado,0.5662904745179133,0.7216642284704005
33,1.0544576858719863,-1.5222051797666691,15.0,1,0,Música,Inglês,Sim,217787,78.0,93,22,2386.0,16077,1553.0,120,Não,Tarde,Domingo,0.3442364310130055,-0.2317902029435559
20,-1.6627433135513408,-0.0043436442399794,24.0,0,0,Música,Inglês,Não,554415,73.0,286,9,6272.0,17196,2284.0,584,Não,Noite,Sexta,-0.3141120816177444,0.2757841730347833
57,1.0161872492603905,-1.123537933086165,44.0,0,0,Tecnologia,Português,Não,449236,30.0,9,13,5191.0,25273,2281.0,54,Não,Noite,Domingo,1.0739678901879848,0.9442898230725484
21,0.901375939425602,-1.481972705331022,4.0,1,1,Educação,Inglês,Não,459453,47.0,245,17,7539.0,4572,684.0,964,Não,Noite,Sexta,-0.2505505161584976,-1.5546730354940097
23,-1.6627433135513408,-1.4453977285713426,22.0,0,2,Gaming,Inglês,Não,258,116.0,275,12,4480.0,15224,2435.0,410,Não,Madrugada,Seg-Qui,-0.1316644999191294,0.180952017061532
34,1.2458098689299677,-0.3664359141608042,21.0,1,0,Fitness,Português,Sim,989125,56.0,477,1,2024.0,21750,1337.0,633,Não,Tarde,Sábado,0.3838428928192983,0.1303958268531543
25,1.2840803055415635,0.1931612302622886,48.0,1,4,Tecnologia,Português,Não,735181,49.0,39,30,7591.0,22625,2676.0,221,Não,Noite,Seg-Qui,-0.0222999665265228,1.0411420985997728
45,1.130998559095179,1.370875481923961,25.0,0,4,Música,Inglês,Sim,359610,7.0,252,13,2929.0,49200,4059.0,613,Não,Madrugada,Sexta,0.7572510261804744,0.3203909494505861
11,1.0161872492603905,0.8917432863721627,10.0,1,4,Música,Inglês,Não,197530,116.0,406,18,5096.0,12754,1070.0,747,Sim,Noite,Domingo,-1.0787303873391532,-0.6579391834166575
12,-1.6244728769397447,-0.0006861465640114,22.0,0,4,Educação,Português,Não,107909,117.0,109,5,5685.0,13982,4582.0,380,Não,Madrugada,Sábado,-0.9693658539465466,0.180952017061532
36,-0.8590641447078214,-1.5843826402581238,42.0,0,4,Gaming,Espanhol,Não,911383,28.0,425,14,1996.0,46116,4452.0,84,Não,Manhã,Domingo,0.4597694952404678,0.892584237101993
19,1.4754324885995445,-0.4212983793003231,45.0,0,2,Música,Português,Sim,681399,70.0,423,19,5048.0,28922,2205.0,746,Não,Noite,Sábado,-0.3807754129021105,0.969287027331344
9,-0.4763597785918598,-1.1052504447063254,32.0,0,0,Gaming,Português,Sim,159960,77.0,127,1,192.0,28327,1778.0,323,Não,Manhã,Sexta,-1.3278413003221337,0.5915422458666215
32,1.2458098689299677,0.93197576080781,6.0,1,0,Gaming,INGLÊS,Não,642741,76.0,391,17,735.0,9250,3497.0,553,Não,Noite,Domingo,0.3034475136944201,-1.171994072711515
18,0.3655898268632557,1.572037854102197,43.0,1,4,Gaming,Português,Não,463537,50.0,419,4,6797.0,11226,2066.0,31,Não,Noite,Sábado,-0.4508588392367588,0.9187308371229655
47,0.7865646295908135,-1.7489700356766806,50.0,0,2,Música,Português,Sim,685158,41.0,132,16,7668.0,39807,3441.0,425,Não,Tarde,Seg-Qui,0.8154013875008943,1.0866412461950363
26,0.5569420099212365,0.1017237883630904,0.0,1,0,Culinária,Inglês,Sim,572481,27.0,487,21,9056.0,303,238.0,954,Não,Madrugada,Sexta,0.0292656723666827,-3.3851302440228026
21,-1.2034980742121868,0.8734557979923231,25.0,1,1,Fitness,Inglês,Não,92426,34.0,280,3,7041.0,48538,2821.0,515,Não,Tarde,Domingo,-0.2505505161584976,0.3203909494505861
30,-0.9356050179310138,0.9575782445395854,4.0,1,4,Fitness,Português,Não,488224,65.0,326,25,5209.0,30480,1785.0,810,Não,Manhã,Sexta,0.2180242456974106,-1.5546730354940097
48,0.9779168126487944,-0.7395006771095327,34.0,1,1,Vlogs,Espanhol,Sim,326827,108.0,391,3,2446.0,43820,2295.0,453,Não,Madrugada,Sexta,0.8435740816707699,0.658463135817278
32,1.590243798434333,1.6817627843812348,50.0,1,1,Culinária,Português,Sim,607779,83.0,332,26,9473.0,36944,541.0,341,Não,Noite,Sábado,0.3034475136944201,1.0866412461950363
41,-0.7825232714846291,0.6101159653226323,6.0,1,2,Tecnologia,Português,Não,209711,7.0,288,28,7190.0,39432,1497.0,374,Não,Tarde,Sexta,0.6329538058022793,-1.171994072711515
37,-0.5529006518150521,-0.5419958026072647,41.0,0,2,Música,Português,Sim,958723,28.0,247,24,9863.0,39140,263.0,426,Não,Manhã,Sexta,0.4962070481832649,0.865822366841576
40,-0.8973345813194176,-0.8894580818242177,40.0,1,4,Fitness,Inglês,Sim,902240,100.0,481,15,4301.0,34500,3659.0,742,Não,Tarde,Domingo,0.60002866420041,0.8384155705588447
11,-1.241768510823783,-1.5624376542023164,20.0,0,4,Fitness,Inglês,Não,307502,43.0,461,18,4895.0,16134,992.0,44,Sim,Madrugada,Domingo,-1.0787303873391532,0.0774873565717642
59,0.0594263339704864,0.9575782445395854,14.0,0,0,Tecnologia,Português,Sim,456760,72.0,163,27,1105.0,29111,2192.0,941,Sim,Manhã,Sexta,1.120288504370831,-0.3051916062107305
53,1.5137029252111405,1.4074504586836405,8.0,1,0,Fitness,Português,Não,154998,17.0,108,27,7053.0,23707,849.0,827,Não,Tarde,Sábado,0.9763315597867064,-0.8861673854562443
18,0.442130700086448,-1.068675467946646,33.0,0,0,Música,Inglês,Não,830084,119.0,2,18,4708.0,10812,4114.0,495,Não,Manhã,Sexta,-0.4508588392367588,0.6254948271815692
54,0.5186715733096403,-1.672162584481354,40.0,1,4,Fitness,Português,Não,703036,56.0,173,13,8965.0,9578,3901.0,614,Não,Manhã,Domingo,1.0014024881314636,0.8384155705588447
51,0.5569420099212365,-1.2990978215326257,11.0,1,1,Vlogs,Português,Não,971516,41.0,16,7,2067.0,48287,609.0,964,Sim,Manhã,Sábado,0.9247659208935008,-0.5589787941999002
54,-1.3565798206585715,0.5186785234234341,50.0,1,0,Culinária,Português,Sim,363398,62.0,487,10,2648.0,4106,2977.0,619,Não,Manhã,Seg-Qui,1.0014024881314636,1.0866412461950363
51,-0.97387545454261,-1.778230017084424,43.0,0,4,Educação,Inglês,Sim,478662,35.0,381,23,1407.0,18501,1908.0,686,Não,Manhã,Sábado,0.9247659208935008,0.9187308371229655
24,1.628514235045929,-0.0811510954353058,46.0,1,0,Fitness,Espanhol,Sim,178315,112.0,288,16,4860.0,34356,3037.0,186,Não,Manhã,Sábado,-0.0758882960321731,0.9937466154090692
58,1.7433255448807174,-0.2018485187422474,41.0,1,0,Fitness,Inglês,Sim,956517,98.0,387,16,9714.0,2883,3227.0,341,Não,Noite,Sábado,1.0973244804669642,0.865822366841576
41,-1.3565798206585715,0.8185933328528041,19.0,1,4,Tecnologia,Português,Não,231726,97.0,133,15,3493.0,6356,4061.0,634,Sim,Manhã,Sexta,0.6329538058022793,0.0219969850456136
9,-0.97387545454261,0.4418710722281077,28.0,1,2,Música,Inglês,Não,832988,36.0,397,9,3511.0,2843,4942.0,375,Não,Noite,Domingo,-1.3278413003221337,0.4445862536616421
54,0.0211558973588902,-1.1564554121698765,40.0,1,0,Educação,Inglês,Sim,364485,12.0,40,18,1816.0,40561,3648.0,736,Não,Madrugada,Sábado,1.0014024881314636,0.8384155705588447
39,-0.2467371589222828,0.1821887372343848,37.0,0,0,Tecnologia,Português,Não,270604,86.0,286,21,3180.0,29980,1777.0,876,Não,Tarde,Sexta,0.5662904745179133,0.7519947461829736
44,0.3273193902516595,-1.577067644906188,15.0,1,2,Culinária,Português,Não,370644,80.0,402,6,9864.0,38394,3014.0,192,Não,Noite,Sábado,0.7272206468037256,-0.2317902029435559
42,0.8248350662024097,1.0636456771426552,10.0,1,0,Tecnologia,Português,Sim,13890,3.0,403,11,6569.0,4887,1868.0,377,Não,Madrugada,Sexta,0.665104165835797,-0.6579391834166575
32,-0.8590641447078214,1.1697131097457252,36.0,1,2,Gaming,Português,Sim,72153,11.0,279,26,4876.0,16333,3854.0,663,Não,Noite,Domingo,0.3034475136944201,0.7216642284704005
45,-1.3565798206585715,0.0797788023072829,47.0,1,0,Gaming,Português,Não,410443,37.0,89,5,8664.0,47859,2993.0,412,Não,Tarde,Domingo,0.7572510261804744,1.0176912263397235
38,-0.3615484687570713,-0.1323560628988568,23.0,0,0,Música,Inglês,Não,915155,84.0,270,10,4840.0,7839,4928.0,508,Não,Manhã,Sábado,0.5316980633263948,0.2293562160699116
7,0.3273193902516595,0.8515108119365155,50.0,0,4,Tecnologia,Português,Sim,146812,91.0,187,28,5986.0,46588,4009.0,578,Sim,Manhã,Sexta,-1.6327284171920715,1.0866412461950363
29,0.8248350662024097,-1.4417402308953746,17.0,1,0,Música,Inglês,Sim,37769,1.0,112,18,9866.0,7856,2590.0,349,Não,Tarde,Sábado,0.1732226169508078,-0.097832375186433
29,1.0927281224835828,-0.7980206399250196,10.0,1,0,Educação,Português,Não,517614,114.0,449,21,2936.0,5018,180.0,146,Não,Manhã,Sexta,0.1732226169508078,-0.6579391834166575
26,-1.2034980742121868,-1.368590277376016,2.0,1,0,Gaming,Português,Sim,641618,74.0,292,3,5859.0,24747,1488.0,599,Não,Madrugada,Sábado,0.0292656723666827,-2.135648814739524
23,1.169268995706775,0.727155890953606,22.0,0,4,Fitness,Inglês,Sim,839189,31.0,391,12,4861.0,49893,1549.0,130,Não,Noite,Seg-Qui,-0.1316644999191294,0.180952017061532
53,0.671753319756025,-1.5478076634984446,41.0,1,0,Culinária,Português,Não,847837,6.0,106,7,259.0,20042,1396.0,280,Não,Madrugada,Seg-Qui,0.9763315597867064,0.865822366841576
2,1.590243798434333,-0.0592061093794983,38.0,1,1,Culinária,Espanhol,Sim,205499,8.0,84,1,3092.0,49932,4001.0,890,Não,Madrugada,Seg-Qui,-2.972862162179201,0.7815373684640533
25,1.2840803055415635,1.2062880865054044,30.0,1,1,Vlogs,Português,Sim,102591,66.0,249,10,1149.0,3039,4837.0,394,Não,Noite,Domingo,-0.0222999665265228,0.5204361552046979
35,-0.97387545454261,-1.5185476820907011,5.0,0,0,Vlogs,Espanhol,Não,443466,53.0,8,16,1855.0,36522,76.0,25,Sim,Tarde,Sexta,0.4223335299337882,-1.347313804469712
28,0.5186715733096403,-0.8638555980924423,41.0,1,0,Culinária,Português,Não,438698,39.0,196,23,5639.0,2709,622.0,183,Sim,Noite,Sexta,0.1269020027679615,0.865822366841576
60,-0.8590641447078214,-0.4066683885964514,42.0,1,4,Fitness,Português,Não,480520,112.0,117,16,3138.0,20965,4332.0,139,Não,Manhã,Sexta,1.142872940201921,0.892584237101993
34,-0.6677119616498406,0.2297362070219679,20.0,1,2,Gaming,Português,Não,509319,77.0,467,1,3602.0,46702,3706.0,917,Não,Madrugada,Seg-Qui,0.3838428928192983,0.0774873565717642
55,0.939646376037198,-1.5039176913868295,13.0,1,4,Tecnologia,Inglês,Não,8683,34.0,105,22,7715.0,31586,2140.0,62,Não,Tarde,Sexta,1.0260216633693853,-0.3836590624417034
46,-1.5479320037165525,1.5427778726944537,21.0,0,4,Fitness,Inglês,Não,305294,61.0,277,23,3432.0,13916,631.0,586,Não,Manhã,Domingo,0.7866355406153093,0.1303958268531543
23,1.4371620519879482,0.7747033607411891,17.0,1,0,Gaming,Inglês,Não,583064,60.0,236,9,8224.0,14470,2960.0,82,Não,Manhã,Sexta,-0.1316644999191294,-0.097832375186433
43,-0.3998189053686675,-1.1125654400582612,4.0,1,0,Tecnologia,INGLÊS,Sim,831399,96.0,71,27,184.0,23016,4220.0,848,Não,Manhã,Domingo,0.6965153712615255,-1.5546730354940097
48,1.628514235045929,1.129480635310078,5.0,1,1,Fitness,Inglês,Sim,514906,49.0,392,9,3299.0,41215,724.0,425,Não,Tarde,Domingo,0.8435740816707699,-1.347313804469712
52,1.7050551082691214,-0.2311085001499908,37.0,1,0,Educação,Inglês,Não,95468,35.0,442,27,6010.0,47798,3381.0,923,Sim,Tarde,Sábado,0.9507919889200592,0.7519947461829736
9,-0.6677119616498406,-0.5383383049312968,36.0,0,4,Educação,Inglês,Não,356341,114.0,72,18,1677.0,13841,3823.0,204,Não,Noite,Seg-Qui,-1.3278413003221337,0.7216642284704005
54,-1.0504163277658023,0.4308985792002039,8.0,1,0,Tecnologia,Português,Não,730801,85.0,67,5,2755.0,28829,3226.0,568,Não,Tarde,Sábado,1.0014024881314636,-0.8861673854562443
35,0.5186715733096403,-0.0043436442399794,24.0,1,2,Gaming,Português,Não,844635,41.0,431,5,4438.0,16922,3981.0,368,Não,Manhã,Domingo,0.4223335299337882,0.2757841730347833
13,-1.241768510823783,-1.383220268079888,46.0,1,0,Educação,Português,Sim,304624,11.0,247,21,2371.0,32588,1085.0,942,Não,Madrugada,Seg-Qui,-0.8681101114706627,0.9937466154090692
49,-0.6294415250382445,-0.9662655330195442,14.0,1,0,Tecnologia,Português,Não,391570,27.0,381,20,5057.0,44599,260.0,651,Não,Noite,Sábado,0.8711775913878507,-0.3051916062107305
59,1.0544576858719863,0.2260787093459999,10.0,1,0,Educação,Português,Sim,51688,104.0,26,30,367.0,29144,2373.0,29,Não,Tarde,Seg-Qui,1.120288504370831,-0.6579391834166575
47,0.8631055028140058,-0.574913281690976,40.0,0,0,Educação,Português,Não,226785,60.0,89,30,9582.0,23241,4801.0,446,Não,Noite,Sexta,0.8154013875008943,0.8384155705588447
49,-0.97387545454261,-0.07383610008337,41.0,0,0,Educação,Português,Sim,346972,113.0,489,13,1373.0,32759,2393.0,116,Sim,Madrugada,Domingo,0.8711775913878507,0.865822366841576
16,-1.6627433135513408,-1.0979354493543896,29.0,0,0,Fitness,Português,Sim,866336,12.0,45,25,335.0,15211,1455.0,172,Não,Tarde,Sábado,-0.6028294564070182,0.4831434040590813
28,0.2507785170284672,1.330643007488314,41.0,1,0,Vlogs,Português,Sim,231835,10.0,220,1,7233.0,19646,1909.0,577,Não,Tarde,Sábado,0.1269020027679615,0.865822366841576
13,-0.9356050179310138,-1.1564554121698765,9.0,0,4,Música,Espanhol,Sim,806097,75.0,42,29,4110.0,1428,2071.0,328,Não,Noite,Sábado,-0.8681101114706627,-0.7663380252241976
10,0.7482941929792173,-0.4139833839483872,37.0,1,2,Tecnologia,Inglês,Não,4654,30.0,394,20,8523.0,1191,2509.0,815,Não,Tarde,Sábado,-1.1976164035785213,0.7519947461829736
37,-1.3948502572701678,-0.0592061093794983,50.0,1,4,Culinária,Português,Sim,873721,52.0,312,23,6812.0,32566,1002.0,242,Não,Madrugada,Sábado,0.4962070481832649,1.0866412461950363
25,0.7100237563676212,-1.529520175118605,29.0,1,0,Fitness,Inglês,Não,545871,93.0,81,5,1447.0,30832,3521.0,167,Não,Madrugada,Sábado,-0.0222999665265228,0.4831434040590813
12,1.2458098689299677,-0.3444909281049966,6.0,1,1,Educação,Inglês,Sim,559207,49.0,418,12,8715.0,9577,2072.0,213,Não,Noite,Domingo,-0.9693658539465466,-1.171994072711515
59,1.0161872492603905,-0.6663507235901742,19.0,0,0,Culinária,ESPANHOL,Não,130977,68.0,97,11,7643.0,46283,3217.0,647,Não,Tarde,Sábado,1.120288504370831,0.0219969850456136
41,-0.0936554124758982,-0.8053356352769554,17.0,0,0,Educação,Português,Sim,66138,61.0,500,3,777.0,10346,3674.0,232,Não,Madrugada,Domingo,0.6329538058022793,-0.097832375186433
19,1.360621178764756,-0.4651883514119382,15.0,1,1,Gaming,Português,Sim,59126,44.0,363,14,3671.0,43506,1715.0,531,Não,Tarde,Seg-Qui,-0.3807754129021105,-0.2317902029435559
17,-1.1652276376005908,0.1382987651227697,42.0,1,0,Fitness,Português,Não,359636,6.0,321,24,4978.0,1593,3219.0,21,Não,Noite,Sexta,-0.5247323574862356,0.892584237101993
24,-0.3232780321454752,1.6195853238897802,5.0,1,4,Fitness,Inglês,Sim,865918,26.0,56,29,858.0,26269,374.0,105,Não,Tarde,Seg-Qui,-0.0758882960321731,-1.347313804469712
3,0.1742376438052749,-0.8565406027405064,12.0,1,0,Culinária,Português,Não,214563,85.0,332,8,6520.0,30212,1998.0,525,Não,Noite,Sexta,-2.579794304612095,-0.4679440608192257
60,-1.241768510823783,0.4930760396916586,28.0,1,0,Culinária,Espanhol,Não,804591,83.0,424,1,9668.0,26286,909.0,77,Não,Noite,Sábado,1.142872940201921,0.4445862536616421
9,0.6334828831444288,0.7344708863055418,28.0,0,0,Gaming,Português,Não,691147,43.0,57,11,6878.0,26302,3176.0,870,Não,Manhã,Sábado,-1.3278413003221337,0.4445862536616421
56,-1.6244728769397447,1.3379580028402498,24.0,1,0,Educação,Português,Não,458638,81.0,252,17,8731.0,5873,4094.0,722,Não,Tarde,Seg-Qui,1.0502050780361831,0.2757841730347833
38,1.360621178764756,-1.2625228447729462,21.0,1,1,Educação,Inglês,Sim,601567,18.0,471,21,5012.0,2588,1614.0,576,Não,Madrugada,Seg-Qui,0.5316980633263948,0.1303958268531543
2,1.360621178764756,-1.4417402308953746,35.0,0,4,Vlogs,Português,Sim,17982,96.0,417,5,6667.0,45030,3447.0,30,Não,Noite,Sábado,-2.972862162179201,0.6905026350833788
12,1.4371620519879482,-1.675820082157322,28.0,1,0,Culinária,Português,Sim,418484,90.0,81,6,5862.0,49348,1813.0,617,Não,Manhã,Domingo,-0.9693658539465466,0.4445862536616421
25,-0.3998189053686675,-0.969923030695512,39.0,1,1,Tecnologia,Português,Não,642092,109.0,110,13,673.0,46506,1918.0,647,Não,Tarde,Seg-Qui,-0.0222999665265228,0.8103319953154255
46,-0.5529006518150521,0.624745956026504,27.0,1,4,Vlogs,Inglês,Não,885123,63.0,436,25,6934.0,49693,4062.0,986,Não,Manhã,Domingo,0.7866355406153093,0.4046759478281083
34,1.628514235045929,-0.9882105190753516,46.0,0,0,Culinária,Português,Não,513790,39.0,326,5,8664.0,33496,680.0,528,Não,Tarde,Seg-Qui,0.3838428928192983,0.9937466154090692
5,0.9779168126487944,1.429395444739448,8.0,0,0,Vlogs,Português,Não,740187,101.0,98,16,8882.0,13825,3013.0,984,Não,Manhã,Sábado,-2.025796274759177,-0.8861673854562443
32,-0.2084667223106867,-1.372247775051984,46.0,1,0,Culinária,Português,Não,969840,3.0,398,11,1585.0,36299,328.0,691,Não,Noite,Sexta,0.3034475136944201,0.9937466154090692
36,0.6334828831444288,-1.3503027889961765,47.0,1,0,Fitness,Inglês,Não,860335,91.0,36,17,7173.0,21983,337.0,905,Não,Madrugada,Seg-Qui,0.4597694952404678,1.0176912263397235
46,1.169268995706775,-0.0884660907872417,3.0,0,4,Tecnologia,Inglês,Sim,834533,32.0,72,17,875.0,22203,1277.0,386,Não,Tarde,Seg-Qui,0.7866355406153093,-1.8084602234831797
