video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,duration_minutes_log,tags_count_log
VID00844,55,0.9396463760371982,1.3233280121363777,36.0,0,1,Fitness,Inglês,Sim,321571,,362,24,9641.0,4602,4688.0,288,Não,Tarde,Seg-Qui,757231,1.0260216633693855,0.7216642284704009
VID00324,31,0.5569420099212367,-1.602670128637963,5.0,1,2,Tecnologia,Português,Não,748016,109.0,256,10,1163.0,19431,1058.0,42,Sim,Noite,Sábado,800231,0.2614033576479761,-1.3473138044697115
VID02342,55,-1.5096615671049562,-1.3356727982923047,50.0,0,0,Vlogs,Inglês,Sim,784742,101.0,363,25,1141.0,27055,387.0,219,Não,Tarde,Sexta,1755241,1.0260216633693855,1.0866412461950368
VID01484,10,1.7433255448807174,-0.12138356987095315,21.0,1,4,Gaming,Inglês,Sim,425477,56.0,321,30,598.0,38498,3050.0,860,Não,Madrugada,Sábado,1739855,-1.197616403578521,0.13039582685315482
VID01285,12,-0.6677119616498405,-0.7651031608413081,9.0,1,0,Gaming,Inglês,Sim,3568,61.0,375,15,334.0,49127,398.0,535,Não,Manhã,Seg-Qui,415265,-0.9693658539465465,-0.7663380252241971
VID02441,33,0.7482941929792174,0.36872111870874896,11.0,1,0,Música,Português,Sim,496427,10.0,368,30,4847.0,1730,4341.0,332,Não,Noite,Domingo,845139,0.3442364310130057,-0.5589787941998997
VID00015,54,0.7865646295908136,-1.1820578959016517,22.0,0,4,Educação,Português,Sim,179694,12.0,2,9,2807.0,7203,1703.0,900,Não,Manhã,Sexta,125934,1.0014024881314638,0.18095201706153255
VID00948,18,0.13596720719367883,0.5077060303955301,50.0,1,1,Fitness,Inglês,Sim,405870,81.0,316,4,2911.0,32785,2029.0,731,Não,Manhã,Seg-Qui,1004194,-0.4508588392367586,1.0866412461950368
VID00216,2,-0.9356050179310137,-0.724870686405661,18.0,0,0,Culinária,Espanhol,Não,835651,70.0,206,3,7545.0,31403,1098.0,399,Sim,Tarde,Sábado,935161,-2.972862162179201,-0.03634026408683776
VID01663,54,-0.782523271484629,1.6854202820572024,7.0,1,4,Tecnologia,Português,Não,226809,34.0,226,22,121.0,30343,4990.0,573,Não,Madrugada,Sexta,350804,1.0014024881314638,-1.0201252132133674
VID01981,47,1.0161872492603905,0.811278337500868,4.0,1,0,Vlogs,Inglês,Sim,182742,82.0,175,11,5136.0,18166,3708.0,258,Não,Manhã,Sábado,673010,0.8154013875008944,-1.5546730354940093
VID01183,42,-1.012145891154206,-0.4359283700041948,33.0,0,0,Educação,Português,Sim,1416,36.0,432,1,3133.0,9211,3756.0,967,Não,Manhã,Sábado,120069,0.6651041658357971,0.6254948271815697
VID01690,10,1.2075394323183712,1.1514256213658853,27.0,1,0,Fitness,Inglês,Sim,395486,119.0,184,22,1918.0,4655,3876.0,768,Sim,Manhã,Seg-Qui,996726,-1.197616403578521,0.40467594782810884
VID02390,13,0.9013759394256021,-1.1564554121698762,34.0,1,2,Vlogs,Português,Sim,736689,26.0,255,26,8811.0,17207,3005.0,357,Não,Manhã,Sábado,711899,-0.8681101114706626,0.6584631358172784
VID00865,17,0.9013759394256021,-1.7160525565929687,37.0,1,2,Fitness,Português,Não,118824,15.0,64,17,8674.0,7647,2479.0,840,Não,Noite,Sábado,170604,-0.5247323574862355,0.751994746182974
VID00517,55,-1.3948502572701678,-1.116222937734229,34.0,0,0,Educação,Inglês,Sim,352618,28.0,130,4,5043.0,21451,3731.0,144,Não,Noite,Seg-Qui,761343,1.0260216633693855,0.6584631358172784
VID00598,27,-0.6677119616498405,1.5135178912867098,25.0,0,4,Vlogs,Português,Sim,541107,63.0,34,13,555.0,14214,2091.0,201,Não,Tarde,Seg-Qui,476831,0.07895577594936115,0.32039094945058666
VID00196,29,1.2840803055415635,-0.9260330585838968,2.0,1,4,Tecnologia,Português,Sim,526125,110.0,324,29,7931.0,1904,878.0,614,Não,Manhã,Sábado,542769,0.17322261695080798,-2.135648814739523
VID01278,3,-0.2850075955338789,-0.8784855887963139,9.0,1,0,Fitness,Português,Não,66898,16.0,457,3,8759.0,37185,312.0,695,Não,Tarde,Sexta,157162,-2.579794304612095,-0.7663380252241971
VID00289,12,-0.36154846875707125,0.5223360210994018,15.0,0,2,Fitness,Português,Não,730364,7.0,446,7,1103.0,38548,3835.0,470,Não,Manhã,Domingo,592556,-0.9693658539465465,-0.23179020294355548
VID00951,6,1.5137029252111405,0.046861323223571456,23.0,1,1,Tecnologia,Inglês,Não,626718,80.0,176,2,5838.0,18016,4030.0,946,Sim,Noite,Sexta,1892133,-1.815175998890686,0.22935621606991216
VID02370,51,-0.9738754545426098,-1.7782300170844236,43.0,0,4,Educação,Inglês,Sim,478662,35.0,381,23,1407.0,18501,1908.0,686,Não,Manhã,Sábado,852552,0.924765920893501,0.9187308371229661
VID01867,9,0.9396463760371982,1.659817798325427,41.0,0,4,Educação,Português,Não,688839,94.0,396,3,7300.0,14970,838.0,678,Não,Tarde,Domingo,468934,-1.3278413003221334,0.8658223668415764
VID02401,17,-1.3565798206585715,-0.629775746830495,50.0,1,0,Culinária,Português,Não,65365,,71,17,7594.0,42905,,833,Não,Tarde,Domingo,245858,-0.5247323574862355,1.0866412461950368
VID01121,15,0.21250808041687116,-1.013813002807127,4.0,0,4,Tecnologia,Português,Sim,41374,106.0,488,28,5269.0,7546,1507.0,629,Sim,Manhã,Sexta,170997,-0.6856625297720477,-1.5546730354940093
VID01609,29,1.7433255448807174,1.367217984247993,12.0,0,0,Música,Inglês,Não,190961,36.0,400,21,7688.0,45206,4642.0,378,Não,Tarde,Sexta,1158408,0.17322261695080798,-0.4679440608192252
VID00550,27,-0.9356050179310137,0.05051882089953937,13.0,0,0,Tecnologia,Inglês,Não,495841,68.0,97,20,7074.0,41470,2596.0,755,Não,Tarde,Seg-Qui,4492529,0.07895577594936115,-0.38365906244170295
VID00157,38,0.3273193902516597,-0.11041107684304936,10.0,0,1,Educação,Inglês,Não,113670,90.0,404,18,7391.0,39983,647.0,58,Não,Madrugada,Sexta,470955,0.5316980633263949,-0.657939183416657
VID00420,36,-0.8590641447078213,-1.5843826402581234,42.0,0,4,Gaming,Espanhol,Não,911383,28.0,425,14,1996.0,46116,4452.0,84,Não,Manhã,Domingo,1729678,0.459769495240468,0.8925842371019934
VID00923,55,0.9396463760371982,-1.503917691386829,13.0,1,4,Tecnologia,Inglês,Não,8683,34.0,105,22,7715.0,31586,2140.0,62,Não,Tarde,Sexta,362086,1.0260216633693855,-0.38365906244170295
VID02146,42,-0.2084667223106866,0.03223133251969975,33.0,1,4,Educação,Espanhol,Sim,144032,61.0,58,8,2900.0,5041,1949.0,413,Sim,Madrugada,Sábado,277052,0.6651041658357971,0.6254948271815697
VID02387,33,-0.6677119616498405,-0.24573849085386262,20.0,1,0,Fitness,Português,Sim,898963,38.0,232,4,1264.0,46285,700.0,614,Não,Madrugada,Sexta,693048,0.3442364310130057,0.07748735657176468
VID02425,37,0.2890489536400635,-0.0006861465640115878,31.0,0,0,Culinária,Português,Não,500379,101.0,496,8,1463.0,44327,4317.0,564,Sim,Madrugada,Domingo,572688,0.4962070481832651,0.5565448073262563
VID01472,24,0.403860263474852,0.5991434722947283,13.0,0,0,Culinária,Inglês,Sim,722011,2.0,142,16,4587.0,29512,164.0,861,Sim,Manhã,Domingo,1504390,-0.075888296032173,-0.38365906244170295
VID00554,24,-0.24673715892228276,-0.2640259792337023,31.0,1,4,Culinária,PORTUGUÊS,Sim,201649,106.0,385,9,2626.0,5384,3321.0,858,Sim,Noite,Domingo,291733,-0.075888296032173,0.5565448073262563
VID01203,49,-0.017114539252705802,-0.8675130957684101,48.0,0,0,Educação,Inglês,Sim,389921,69.0,427,25,464.0,7531,2096.0,664,Não,Tarde,Seg-Qui,691439,0.8711775913878508,1.0411420985997732
VID00391,34,-0.8590641447078213,0.19681872793825642,50.0,0,4,Fitness,Português,Sim,361378,55.0,226,17,1960.0,26843,3449.0,803,Sim,Noite,Sábado,409246,0.3838428928192985,1.0866412461950368
VID00579,13,-0.6294415250382444,-1.712395058917001,6.0,1,0,Fitness,Inglês,Sim,653508,33.0,495,12,5785.0,14025,3567.0,569,Não,Noite,Domingo,1283006,-0.8681101114706626,-1.1719940727115146
VID02332,52,1.398891615376352,0.11269628139099412,47.0,1,4,Tecnologia,Português,Não,174911,94.0,147,8,997.0,35596,3252.0,19,Não,Noite,Domingo,317941,0.9507919889200594,1.017691226339724
VID02285,25,1.4371620519879482,-1.7014225658890971,14.0,1,0,Música,Português,Sim,396333,71.0,29,14,9014.0,48601,3728.0,176,Sim,Tarde,Sábado,844787,-0.022299966526522726,-0.30519160621073
VID00821,9,-0.5911710884266482,0.01028634646389219,13.0,1,1,Gaming,Inglês,Sim,207141,3.0,369,24,3005.0,42064,656.0,782,Não,Tarde,Sexta,1003426,-1.3278413003221334,-0.38365906244170295
VID02411,12,-0.09365541247589813,-1.2808103331527856,1.0,0,4,Educação,Português,Não,726993,24.0,242,25,5642.0,24476,553.0,677,Sim,Tarde,Seg-Qui,497808,-0.9693658539465465,-2.5967952337529905
VID01007,12,1.5137029252111405,-1.0467304818908383,25.0,0,1,Fitness,Inglês,Sim,218202,37.0,116,7,246.0,31163,4096.0,839,Não,Tarde,Sábado,663685,-0.9693658539465465,0.32039094945058666
VID01249,20,-0.9738754545426098,0.3577486256808452,19.0,1,0,Tecnologia,Inglês,Sim,136465,3.0,261,14,4350.0,39590,3571.0,986,Não,Manhã,Sábado,710843,-0.3141120816177443,0.02199698504561417
VID01674,57,-0.36154846875707125,-0.16893103965853618,36.0,1,0,Música,Inglês,Não,409001,84.0,168,22,1118.0,1024,2876.0,27,Não,Manhã,Seg-Qui,1775739,1.073967890187985,0.7216642284704009
VID00665,9,-1.2800389474353793,0.5698834908869849,44.0,1,0,Tecnologia,Português,Não,245477,5.0,495,12,3107.0,39194,344.0,966,Não,Noite,Domingo,368016,-1.3278413003221334,0.9442898230725489
VID02233,12,-0.43808934198026356,1.5610653610742928,42.0,1,4,Fitness,Espanhol,Sim,40006,66.0,327,29,5713.0,16463,4663.0,700,Não,Manhã,Domingo,229761,-0.9693658539465465,0.8925842371019934
VID00143,34,1.2075394323183712,-1.6392451053976422,28.0,1,0,Vlogs,Português,Não,628396,102.0,265,24,6302.0,46152,2485.0,581,Sim,Manhã,Sábado,710738,0.3838428928192985,0.4445862536616426
VID02193,37,-0.2850075955338789,-0.8309381190087308,22.0,1,4,Gaming,Português,Sim,532689,13.0,114,5,3343.0,9407,4593.0,857,Não,Manhã,Seg-Qui,772655,0.4962070481832651,0.18095201706153255
VID01868,51,-0.055384975864301966,-1.1820578959016517,6.0,1,0,Gaming,INGLÊS,Sim,253088,94.0,449,15,9716.0,21192,3871.0,457,Não,Noite,Sexta,1178504,0.924765920893501,-1.1719940727115146
VID00422,18,0.8631055028140059,0.12001127674292997,32.0,1,0,Educação,Inglês,Sim,551876,54.0,73,28,5282.0,5884,4603.0,207,Não,Madrugada,Seg-Qui,1024470,-0.4508588392367586,0.591542245866622
VID00800,5,-1.6244728769397447,-0.6773232166180779,47.0,1,0,Gaming,Português,Sim,940576,9.0,433,27,8651.0,26839,274.0,3,Não,Tarde,Sexta,1287323,-2.025796274759177,1.017691226339724
VID00616,11,0.7482941929792174,-1.214975374985363,40.0,1,0,Gaming,Inglês,Não,79982,81.0,491,17,9328.0,22474,2703.0,457,Não,Tarde,Sábado,674763,-1.078730387339153,0.8384155705588452
VID01319,6,1.4754324885995445,0.14195626279873755,43.0,1,0,Tecnologia,Português,Não,953520,51.0,424,13,8214.0,46410,3429.0,520,Não,Madrugada,Sábado,1058288,-1.815175998890686,0.9187308371229661
VID00296,17,-0.9356050179310137,1.6451878076215551,41.0,0,0,Culinária,Português,Sim,870995,47.0,435,15,4745.0,17910,1470.0,917,Não,Noite,Domingo,664703,-0.5247323574862355,0.8658223668415764
VID00402,39,-0.5146302152034559,-0.31888844437322117,21.0,1,4,Vlogs,Português,Sim,828900,30.0,150,18,7160.0,33401,1129.0,447,Não,Noite,Sábado,760075,0.5662904745179134,0.13039582685315482
VID00089,35,1.4754324885995445,0.463816058283915,18.0,1,0,Fitness,Português,Não,914747,106.0,171,24,8396.0,45911,1809.0,538,Não,Noite,Domingo,730940,0.42233352993378837,-0.03634026408683776
VID02440,38,0.8631055028140059,1.257493053968955,34.0,0,0,Fitness,Português,Não,611405,101.0,412,5,6652.0,24026,4180.0,211,Não,Noite,Sábado,505753,0.5316980633263949,0.6584631358172784
VID02480,16,-0.3998189053686674,-1.3210428075884328,31.0,1,1,Gaming,Português,Sim,274135,83.0,452,28,2051.0,47333,89.0,996,Não,Noite,Sexta,484150,-0.6028294564070181,0.5565448073262563
VID00132,6,0.7865646295908136,-0.6334332445064629,16.0,1,1,Fitness,Português,Sim,874730,4.0,10,19,2205.0,28647,121.0,793,Não,Manhã,Sexta,575585,-1.815175998890686,-0.16284018308824205
VID01610,48,1.398891615376352,-1.1418254214660044,40.0,1,0,Tecnologia,Português,Não,333358,119.0,123,1,5206.0,36019,3886.0,79,Não,Noite,Sexta,507270,0.84357408167077,0.8384155705588452
VID01599,24,1.628514235045929,-0.08115109543530596,46.0,1,0,Fitness,Espanhol,Sim,178315,112.0,288,16,4860.0,34356,3037.0,186,Não,Manhã,Sábado,373697,-0.075888296032173,0.9937466154090695
VID02451,55,0.09769677058208268,0.18584623491035268,30.0,0,1,Culinária,Português,Não,942410,87.0,429,24,3196.0,3368,4266.0,809,Não,Madrugada,Domingo,688306,1.0260216633693855,0.5204361552046983
VID01403,48,0.21250808041687116,-0.36277841648483633,8.0,1,0,Gaming,Português,Sim,407080,51.0,93,24,3957.0,4777,1961.0,920,Não,Tarde,Seg-Qui,555753,0.84357408167077,-0.8861673854562439
VID02132,19,0.8631055028140059,-0.23842349550192676,30.0,1,1,Vlogs,Português,Não,628226,92.0,121,24,9220.0,44021,3909.0,606,Não,Manhã,Sexta,672141,-0.3807754129021103,0.5204361552046983
VID02186,60,0.5569420099212367,-0.27134097458563816,24.0,1,0,Culinária,Espanhol,Sim,326,15.0,368,6,1587.0,47989,4177.0,818,Não,Manhã,Sexta,2367827,1.1428729402019213,0.27578417303478386
VID02046,29,-1.012145891154206,0.32848864427310176,42.0,1,2,Culinária,Português,Não,562598,2.0,58,23,705.0,30950,4496.0,355,Não,Noite,Domingo,542606,0.17322261695080798,0.8925842371019934
VID00725,42,-0.055384975864301966,-0.7724181561932439,45.0,1,2,Música,Português,Não,194649,105.0,423,6,7075.0,4687,3163.0,315,Não,Madrugada,Seg-Qui,443033,0.6651041658357971,0.9692870273313443
VID01315,31,-0.2084667223106866,-0.21282101177015128,28.0,1,4,Fitness,Inglês,Não,307457,62.0,364,30,6238.0,888,2176.0,617,Sim,Madrugada,Seg-Qui,795549,0.2614033576479761,0.4445862536616426
VID01809,39,-0.4763597785918597,0.36872111870874896,24.0,1,4,Gaming,Inglês,Não,4290763,27.0,26,2,413.0,48233,3511.0,673,Não,Madrugada,Sexta,3408958,0.5662904745179134,0.27578417303478386
VID00270,45,1.628514235045929,-0.26036848155773434,19.0,1,0,Gaming,Português,Sim,1478,102.0,318,11,3371.0,20087,1172.0,801,Não,Tarde,Sábado,120320,0.7572510261804745,0.02199698504561417
VID02085,59,1.0161872492603905,-0.6663507235901742,19.0,0,0,Culinária,ESPANHOL,Não,130977,68.0,97,11,7643.0,46283,3217.0,647,Não,Tarde,Sábado,332613,1.1202885043708313,0.02199698504561417
VID02257,35,-0.8590641447078213,-0.7907056445730836,40.0,0,0,Fitness,Português,Não,803837,96.0,204,28,6634.0,4132,1103.0,193,Não,Noite,Seg-Qui,573631,0.42233352993378837,0.8384155705588452
VID01373,39,-0.782523271484629,-1.3356727982923047,6.0,1,2,Educação,Português,Não,982553,4.0,36,16,2261.0,45506,905.0,475,Não,Noite,Sexta,631959,0.5662904745179134,-1.1719940727115146
VID00918,46,0.8631055028140059,-0.0043436442399795135,24.0,0,4,Tecnologia,Português,Não,268310,,476,17,5526.0,47501,,23,Não,Manhã,Seg-Qui,399098,0.7866355406153094,0.27578417303478386
VID02288,21,1.2458098689299675,-0.3810659048646759,12.0,1,0,Educação,Inglês,Sim,306752,91.0,224,16,5237.0,19729,3970.0,408,Não,Manhã,Seg-Qui,736155,-0.25055051615849744,-0.4679440608192252
VID01320,20,0.403860263474852,-0.9077455702040572,9.0,1,0,Fitness,Espanhol,Não,310082,101.0,414,7,9917.0,1723,2078.0,517,Sim,Manhã,Domingo,454335,-0.3141120816177443,-0.7663380252241971
VID02157,31,0.02115589735889036,0.10538128603905826,42.0,1,4,Educação,Português,Sim,575152,116.0,412,2,8062.0,1136,2313.0,892,Não,Manhã,Domingo,390931,0.2614033576479761,0.8925842371019934
VID00588,29,-0.17019628569909045,-1.010155505131159,26.0,1,0,Tecnologia,Português,Sim,471499,15.0,32,12,3661.0,47037,2615.0,168,Não,Madrugada,Domingo,579805,0.17322261695080798,0.36331404382703514
VID01630,49,0.059426333970486515,-0.09578108613917766,30.0,1,0,Vlogs,Português,Não,452797,19.0,116,6,2119.0,21219,3332.0,434,Não,Madrugada,Sexta,476403,0.8711775913878508,0.5204361552046983
VID72336,58,0.059426333970486515,-0.7980206399250195,29.0,1,0,Fitness,Português,Não,501654,17.0,367,12,3013.0,45923,2680.0,9,Não,Manhã,Sábado,470771,1.0973244804669644,0.48314340405908185
VID00376,17,0.3655898268632558,-0.6334332445064629,15.0,1,4,Fitness,Português,Não,497830,4.0,484,2,1501.0,4642,4514.0,886,Não,Noite,Sábado,366310,-0.5247323574862355,-0.23179020294355548
VID00334,3,-1.6244728769397447,0.9466057515116812,40.0,1,0,Vlogs,Inglês,Sim,835161,23.0,145,14,7575.0,2045,1948.0,664,Não,Madrugada,Domingo,1772458,-2.579794304612095,0.8384155705588452
VID01833,38,-0.32327803214547507,0.14561376047470548,15.0,1,0,Fitness,Inglês,Não,488959,69.0,473,24,205.0,9179,3835.0,467,Sim,Manhã,Sexta,1121520,0.5316980633263949,-0.23179020294355548
VID02368,47,-1.012145891154206,-1.368590277376016,41.0,1,2,Tecnologia,Inglês,Sim,512725,14.0,156,12,5992.0,21352,1737.0,280,Não,Manhã,Sábado,1491227,0.8154013875008944,0.8658223668415764
VID01119,57,-0.43808934198026356,1.4988879005828384,27.0,0,0,Culinária,Português,Não,445012,106.0,270,27,4189.0,18650,315.0,897,Não,Madrugada,Seg-Qui,390571,1.073967890187985,0.40467594782810884
VID01443,49,-0.36154846875707125,0.6430334444063435,38.0,1,4,Música,Espanhol,Não,830765,44.0,300,22,3781.0,23163,331.0,738,Não,Manhã,Sábado,1768871,0.8711775913878508,0.7815373684640537
VID00911,26,1.0544576858719865,-0.8784855887963139,7.0,1,4,Vlogs,Espanhol,Não,28677,92.0,76,20,1931.0,36742,4756.0,818,Não,Madrugada,Sábado,243302,0.029265672366682892,-1.0201252132133674
VID00777,14,0.4804011366980443,0.19316123026228849,44.0,1,0,Gaming,Espanhol,Sim,360477,108.0,352,24,6777.0,36610,254.0,814,Não,Tarde,Domingo,819471,-0.7738432704692157,0.9442898230725489
VID01785,35,-1.3183093840469753,-0.4615308537359703,25.0,1,0,Educação,Português,Sim,590424,116.0,105,21,3489.0,825,2933.0,911,Não,Noite,Sexta,403249,0.42233352993378837,0.32039094945058666
VID00329,27,-0.1319258490874943,0.2553386907537432,7.0,0,0,Tecnologia,Inglês,Não,58496,37.0,299,29,8947.0,35276,56.0,724,Não,Manhã,Sexta,408753,0.07895577594936115,-1.0201252132133674
VID01343,18,1.628514235045929,0.1639012488545451,0.0,1,0,Gaming,Espanhol,Não,235530,62.0,113,8,7355.0,32958,805.0,938,Não,Tarde,Seg-Qui,557570,-0.4508588392367586,-3.385130244022802
VID00321,51,-0.17019628569909045,0.8954007840481303,49.0,0,0,Fitness,Português,Sim,668000,72.0,95,3,3801.0,978,2707.0,748,Não,Manhã,Seg-Qui,470824,0.924765920893501,1.0641191833045955
VID02051,35,-1.5096615671049562,-1.5916976356100592,8.0,1,0,Vlogs,Português,Sim,161568,116.0,238,6,1745.0,11942,118.0,375,Não,Tarde,Seg-Qui,217246,0.42233352993378837,-0.8861673854562439
VID00013,12,1.6667846716575252,0.5552535001831131,42.0,0,4,Vlogs,Português,Sim,151090,115.0,358,10,1178.0,9042,2245.0,685,Não,Tarde,Domingo,222459,-0.9693658539465465,0.8925842371019934
VID00898,21,1.5519733618227367,-1.5880401379340914,18.0,1,0,Música,Inglês,Não,430918,53.0,402,15,815.0,37458,2485.0,330,Não,Manhã,Domingo,1953471,-0.25055051615849744,-0.03634026408683776
VID00172,43,-0.3998189053686674,0.47113105363585084,39.0,1,4,Fitness,Inglês,Sim,257134,119.0,124,25,8985.0,8483,2762.0,155,Sim,Manhã,Sábado,836545,0.6965153712615256,0.810331995315426
VID00261,55,-1.241768510823783,0.15292875582664134,13.0,0,4,Tecnologia,Português,Não,474492,35.0,232,14,7796.0,49620,3999.0,797,Não,Manhã,Domingo,608783,1.0260216633693855,-0.38365906244170295
VID02281,4,-1.1652276376005908,-1.065017970270678,20.0,1,1,Música,Espanhol,Sim,426696,75.0,420,19,7617.0,19560,1783.0,624,Não,Tarde,Sábado,954693,-2.2749071877421576,0.07748735657176468
VID00690,25,-0.055384975864301966,0.5589109978590812,9.0,1,0,Gaming,Espanhol,Sim,259507,68.0,122,13,293.0,21593,3352.0,563,Não,Tarde,Seg-Qui,560204,-0.022299966526522726,-0.7663380252241971
VID00902,30,-1.2034980742121868,0.5698834908869849,9.0,1,0,Gaming,Português,Não,182487,57.0,497,19,5691.0,32488,4463.0,656,Sim,Manhã,Seg-Qui,446968,0.2180242456974108,-0.7663380252241971
VID00259,3,-0.017114539252705802,0.9722082352434568,24.0,1,4,Música,Inglês,Não,97219,87.0,436,3,2280.0,3980,4339.0,479,Não,Tarde,Domingo,615360,-2.579794304612095,0.27578417303478386
VID00845,22,0.059426333970486515,-1.6648475891294179,47.0,0,4,Fitness,Espanhol,Não,113927,7.0,462,18,1252.0,46737,4511.0,753,Não,Noite,Domingo,301475,-0.18981486123954924,1.017691226339724
VID02321,39,-1.6627433135513408,1.4732854168510627,44.0,1,1,Vlogs,Português,Não,538675,75.0,116,16,8309.0,41516,3995.0,475,Não,Madrugada,Sexta,592131,0.5662904745179134,0.9442898230725489
VID00139,10,1.6667846716575252,-1.2808103331527856,14.0,1,2,Fitness,Português,Sim,655180,65.0,203,12,8310.0,38049,3777.0,829,Não,Manhã,Sábado,568722,-1.197616403578521,-0.30519160621073
VID01574,9,-1.3183093840469753,0.7783608584171566,24.0,0,0,Educação,Inglês,Sim,881934,70.0,373,16,2344.0,13507,4233.0,973,Não,Manhã,Sábado,1415434,-1.3278413003221334,0.27578417303478386
VID00320,26,-0.24673715892228276,-0.5566257933111364,13.0,1,4,Fitness,Português,Sim,345428,92.0,300,25,4661.0,23572,3068.0,166,Não,Noite,Sexta,349147,0.029265672366682892,-0.38365906244170295
VID00654,14,0.8248350662024098,1.6159278262138117,21.0,1,1,Gaming,Português,Não,380995,86.0,113,25,4860.0,15893,1605.0,643,Não,Tarde,Sexta,569298,-0.7738432704692157,0.13039582685315482
VID01939,45,-1.4331206938817638,1.659817798325427,34.0,1,0,Culinária,Português,Não,747761,1.0,468,21,9245.0,9726,147.0,930,Não,Noite,Seg-Qui,561078,0.7572510261804745,0.6584631358172784
VID02040,35,1.7050551082691214,1.6634752960013948,34.0,1,1,Vlogs,Português,Sim,669519,64.0,141,20,9449.0,1717,3498.0,755,Não,Tarde,Sábado,604627,0.42233352993378837,0.6584631358172784
VID00559,59,1.7050551082691214,-0.4798183421158099,16.0,0,0,Música,Português,Não,176131,93.0,436,18,997.0,16691,1508.0,276,Não,Manhã,Sexta,363282,1.1202885043708313,-0.16284018308824205
VID00140,9,0.09769677058208268,-1.7599425287045838,17.0,1,0,Fitness,Inglês,Sim,103567,22.0,344,26,7081.0,1251,4531.0,463,Sim,Tarde,Domingo,516468,-1.3278413003221334,-0.09783237518643251
VID00113,16,-1.4331206938817638,0.6503484397582793,47.0,1,0,Culinária,Português,Sim,82171,,139,12,7329.0,4841,970.0,899,Não,Tarde,Sábado,156624,-0.6028294564070181,1.017691226339724
VID00532,31,-0.2850075955338789,-0.4469008630320986,25.0,1,1,Culinária,Português,Não,178450,31.0,327,8,7492.0,42110,2476.0,506,Sim,Tarde,Sexta,298819,0.2614033576479761,0.32039094945058666
VID00225,7,-0.6294415250382444,-0.0043436442399795135,24.0,0,0,Vlogs,Português,Não,857573,,128,24,,30447,,282,Não,Noite,Seg-Qui,765863,-1.6327284171920713,0.27578417303478386
VID00724,13,1.628514235045929,-0.4432433653561306,25.0,1,0,Tecnologia,Inglês,Sim,992430,80.0,208,28,1920.0,41135,940.0,860,Não,Madrugada,Sábado,2649447,-0.8681101114706626,0.32039094945058666
VID02339,33,-0.7059823982614367,-1.5368351704705403,9.0,1,4,Gaming,Inglês,Não,920104,22.0,40,23,7938.0,36046,3614.0,735,Não,Tarde,Sexta,3242211,0.3442364310130057,-0.7663380252241971
VID02155,7,-0.17019628569909045,-1.0942779516784213,23.0,1,0,Gaming,Inglês,Não,472739,95.0,219,25,2001.0,8327,773.0,655,Não,Madrugada,Sábado,1684265,-1.6327284171920713,0.22935621606991216
VID01434,19,0.13596720719367883,-1.0613604725947101,19.0,1,0,Vlogs,Inglês,Não,630643,110.0,454,26,561.0,8298,1801.0,305,Sim,Manhã,Sábado,1557800,-0.3807754129021103,0.02199698504561417
VID00326,36,-1.012145891154206,-1.4819727053310217,14.0,1,4,Educação,Espanhol,Sim,843187,39.0,188,10,8187.0,23167,3618.0,339,Não,Tarde,Domingo,721624,0.459769495240468,-0.30519160621073
VID01324,5,0.13596720719367883,1.2245755748852438,6.0,1,2,Vlogs,Espanhol,Não,960938,12.0,387,30,5452.0,44154,569.0,151,Sim,Noite,Domingo,1179969,-2.025796274759177,-1.1719940727115146
VID02196,53,1.4754324885995445,0.2333937046979357,31.0,1,0,Fitness,Inglês,Não,513411,22.0,402,1,5107.0,5217,2489.0,646,Não,Noite,Sábado,999286,0.9763315597867066,0.5565448073262563
VID01459,41,0.09769677058208268,1.4732854168510627,33.0,0,0,Música,Português,Não,157433,67.0,339,7,5056.0,10704,2193.0,399,Não,Noite,Seg-Qui,319510,0.6329538058022794,0.6254948271815697
VID02506,45,-0.2084667223106866,-1.4710002123031178,48.0,0,0,Tecnologia,Inglês,Não,528144,13.0,218,18,4483.0,44275,1459.0,214,Não,Manhã,Sábado,1554473,0.7572510261804745,1.0411420985997732
VID02267,28,1.4754324885995445,0.716183397925702,25.0,1,0,Educação,Português,Sim,807193,45.0,261,3,4542.0,32983,2892.0,72,Não,Tarde,Domingo,578869,0.1269020027679617,0.32039094945058666
VID00715,21,-1.6627433135513408,0.9648932398915209,26.0,0,1,Culinária,Português,Não,253207,90.0,177,20,473.0,48028,1788.0,154,Não,Manhã,Domingo,344764,-0.25055051615849744,0.36331404382703514
VID00847,38,1.130998559095179,-1.6355876077216744,4.0,1,1,Tecnologia,Português,Sim,610009,96.0,215,25,2422.0,45367,4189.0,711,Sim,Madrugada,Seg-Qui,764159,0.5316980633263949,-1.5546730354940093
VID00194,52,0.09769677058208268,0.6832659188419906,41.0,0,0,Educação,Português,Não,202061,66.0,178,10,2750.0,32749,3316.0,316,Não,Manhã,Domingo,253059,0.9507919889200594,0.8658223668415764
